,Unnamed: 0,cik,year_end,symbol
1610,1610,1231, 40,FMX
1611,1611,1408710, 40,FN
1612,1612,37808, 1231,FNB
1613,1613,1331875, 1231,FNF
1614,1614,1231, 40,FNV
1615,1615,35214, 1231,FOE
1616,1616,1178879, 1231,FOLD
1617,1617,1406587, 0930,FOR
1618,1618,1039399, 1228,FORM
1619,1619,1023313, 1231,FORR
1620,1620,883569, 1228,FOSL
1621,1621,921825, 1231,FR
1622,1622,1399935, 0201,FRAN
1623,1623,834285, 1231,FRBK
1624,1624,40, NULL,FRC
1625,1625,712534, 1231,FRME
1626,1626,11, 40,FRO
1627,1627,34903, 1231,FRT
1628,1628,1435508, 0930,FSFG
1629,1629,1069394, 40,FSI
1630,1630,1274494, 1231,FSLR
1631,1631,37914, 1102,FSM
1632,1632,1031316, 1231,FSP
1633,1633,277509, 1231,FSS
1634,1634,352825, 1231,FSTR
1635,1635,846913, 1231,FTEK
1636,1636,1681459, 40,FTI
1637,1637,928054, 1231,FTK
1638,1638,1262039, 1231,FTNT
1639,1639,20520, 1231,FTR
1640,1640,39368, 1130,FUL
1641,1641,700564, 1231,FULT
1642,1642,811532, 1231,FUN
1643,1643,1159281, 1231,FVE
1644,1644,912728, 1231,FWRD
1645,1645,1398659, 40,G
1646,1646,714395, 1231,GABC
1647,1647,1089872, 1231,GAIA
1648,1648,1321741, 0331,GAIN
1649,1649,1133416, 1231,GALT
1650,1650,1328919, 40,GASS
1651,1651,868671, 1231,GBCI
1652,1652,1476765, 14,GBDC
1653,1653,1060349, 1231,GBL
1654,1654,1494904, 40,GBLI
1655,1655,923120, 0831,GBX
1656,1656,1444363, 1231,GCAP
1657,1657,1635718, 1231,GCI
1658,1658,18498, 0201,GCO
1659,1659,40533, 1231,GD
1660,1660,1699150, 1231,GDI
1661,1661,1386278, 1231,GDOT
1662,1662,943861, 1231,GDP
1663,1663,40545, 1231,GE
1664,1664,43920, 1031,GEF
1665,1665,1022321, 1231,GEL
1666,1666,64472, 0930,GENC
1667,1667,923796, 1231,GEO
1668,1668,886744, 1231,GERN
1669,1669,912463, 0201,GES
1670,1670,1392380, 1231,GEVO
1671,1671,50725, 0930,GFF
1672,1672,6, 40,GFI
1673,1673,1342287, 0630,GFN
1674,1674,42888, 1227,GGG
1675,1675,1131324, 1231,GHDX
1676,1676,1282977, 1231,GHL
1677,1677,716314, 0331,GHM
1678,1678,30, 40,GIB
1679,1679,1031623, 1231,GIFI
1680,1680,1719489, 0930,GIG
1681,1681,821002, 0131,GIII
1682,1682,9, 40,GIL
1683,1683,882095, 1231,GILD
1684,1684,1231, 40,GILT
1685,1685,40704, 0529,GIS
1686,1686,1143513, 0930,GLAD
1687,1687,1372020, 1231,GLDD
1688,1688,0, 40,GLNG
1689,1689,0, 40,GLOG
1690,1690,746210, 1231,GLOW
1691,1691,1323468, 1231,GLP
1692,1692,1385613, 40,GLRE
1693,1693,41719, 1231,GLT
1694,1694,1366246, 1231,GLUU
1695,1695,24741, 1231,GLW
1696,1696,1467858, 1231,GM
1697,1697,1326380, 0201,GME
1698,1698,1231, 40,GMLP
1699,1699,1275229, 1231,GMO
1700,1700,1502034, 1231,GNC
1701,1701,1528356, 1231,GNE
1702,1702,1326200, 1,GNK
1703,1703,1487371, 1231,GNMK
1704,1704,1474735, 1231,GNRC
1705,1705,355811, 1231,GNTX
1706,1706,1276520, 1231,GNW
1707,1707,1231, 40,GOL
1708,1708,756894, 40,GOLD
1709,1709,1672013, 1231,GOLF
1710,1710,1234006, 1231,GOOD
1711,1711,1652044, 1231,GOOG
1712,1712,1160791, 1231,GORO
1713,1713,40987, 1231,GPC
1714,1714,1031203, 1231,GPI
1715,1715,1408075, 1231,GPK
1716,1716,17, 40,GPL
1717,1717,1123360, 1231,GPN
1718,1718,874499, 1231,GPOR
1719,1719,1309402, 1231,GPRE
1720,1720,1500435, 1231,GPRO
1721,1721,39911, 0202,GPS
1722,1722,70415, 1231,GPX
1723,1723,1045309, 1231,GRA
1724,1724,42682, 1231,GRC
1725,1725,1438569, 40,GRFS
1726,1726,1121788, 40,GRMN
1727,1727,1490281, 1231,GRPN
1728,1728,886982, 1231,GS
1729,1729,1366868, 1231,GSAT
1730,1730,1112920, 1231,GSB
1731,1731,854560, 1231,GSBC
1732,1732,1126741, 0331,GSIT
1733,1733,1131399, 40,GSK
1734,1734,1430725, 40,GSL
1735,1735,12, 40,GSM
1736,1736,903571, 40,GSS
1737,1737,42582, 1231,GT
1738,1738,1273441, 40,GTE
1739,1739,825324, 0924,GTIM
1740,1740,892553, 1231,GTLS
1741,1741,43196, 1231,GTN
1742,1742,1171662, 1231,GTS
1743,1743,1052752, 1231,GTY
1744,1744,861459, 1231,GVA
1745,1745,944480, 1231,GVP
1746,1746,1012620, 1231,GWR
1747,1747,1528396, 0731,GWRE
1748,1748,277135, 1231,GWW
1749,1749,1468174, 1231,H
1750,1750,1172222, 1231,HA
1751,1751,313143, 0328,HAE
1752,1752,1109242, 1231,HAFC
1753,1753,910406, 0630,HAIN
1754,1754,45012, 1231,HAL
1755,1755,819913, 1231,HALL
1756,1756,1159036, 1231,HALO
1757,1757,46080, 1229,HAS
1758,1758,858655, 0930,HAYN
1759,1759,49196, 1231,HBAN
1760,1760,1436425, 1231,HBCP
1761,1761,1359841, 1228,HBI
1762,1762,1123494, 1231,HBIO
1763,1763,1231, 40,HBM
1764,1764,706129, 1231,HBNC
1765,1765,860730, 1231,HCA
1766,1766,1691303, 1231,HCC
1767,1767,1403431, 0103,HCCI
1768,1768,1057379, 1227,HCKT
1769,1769,765880, 1231,HCP
1770,1770,731012, 1231,HCSG
1771,1771,354950, 0202,HD
1772,1772,925528, 1231,HDSN
1773,1773,354707, 1231,HE
1774,1774,1339605, 1231,HEES
1775,1775,46619, 1031,HEI
1776,1776,916789, 40,HELE
1777,1777,1283140, 1231,HEP
1778,1778,4447, 1231,HES
1779,1779,48039, 1231,HFC
1780,1780,1046025, 1231,HFWA
1781,1781,1498828, 1231,HHC
1782,1782,45919, 1231,HHS
1783,1783,1417398, 0930,HI
1784,1784,1017480, 0201,HIBB
1785,1785,874766, 1231,HIG
1786,1786,1501585, 1231,HII
1787,1787,1287808, 1231,HIL
1788,1788,1231, 40,HIMX
1789,1789,921082, 1231,HIW
1790,1790,719413, 1231,HL
1791,1791,1180262, 40,HLF
1792,1792,851310, 1231,HLIT
1793,1793,866829, 1231,HLX
1794,1794,331, 40,HMC
1795,1795,850141, 1231,HMN
1796,1796,1518715, 1231,HMST
1797,1797,1196501, 1231,HMSY
1798,1798,48287, 1228,HNI
1799,1799,788965, 1231,HNRG
1800,1800,1077688, 0131,HOFT
1801,1801,793952, 1231,HOG
1802,1802,3, 40,HOLI
1803,1803,859737, 0928,HOLX
1804,1804,1331520, 1231,HOMB
1805,1805,1646228, 0125,HOME
1806,1806,773840, 1231,HON
1807,1807,1131227, 1231,HOS
1808,1808,357294, 1031,HOV
1809,1809,46765, 0930,HP
1810,1810,1482512, 1231,HPP
1811,1811,47217, 1031,HPQ
1812,1812,899749, 1231,HR
1813,1813,12659, 0430,HRB
1814,1814,47518, 0930,HRC
1815,1815,48465, 1027,HRL
1816,1816,1487428, 1231,HRZN
1817,1817,45876, 1231,HSC
1818,1818,1000228, 1228,HSIC
1819,1819,1066605, 1231,HSII
1820,1820,1038133, 1231,HSKA
1821,1821,1210708, 1231,HSON
1822,1822,1070750, 1231,HST
1823,1823,1095565, 1231,HSTM
1824,1824,47111, 1231,HSY
1825,1825,1063344, 1231,HT
1826,1826,1053352, 1231,HTBK
1827,1827,1280784, 19,HTGC
1828,1828,1265131, 1231,HTH
1829,1829,24, 40,HTHT
1830,1830,799233, 1231,HTLD
1831,1831,920112, 1231,HTLF
1832,1832,1657853, 1231,HTZ
1833,1833,940942, 1231,HUBG
1834,1834,49071, 1231,HUM
1835,1835,1307954, 1231,HUN
1836,1836,1289848, 1231,HURN
1837,1837,216085, 1231,HVT
1838,1838,1356949, 1231,HWCC
1839,1839,717605, 1231,HXL
1840,1840,1492426, 40,HZNP
1841,1841,1057060, 0930,HZO
1842,1842,1231, 40,IAG
1843,1843,917520, 1231,IART
1844,1844,21, 1231,IBA
1845,1845,39311, 1231,IBCP
1846,1846,933141, 1231,IBKC
1847,1847,1381197, 1231,IBKR
1848,1848,51143, 1231,IBM
1849,1849,331, 40,IBN
1850,1850,749660, 1231,ICAD
1851,1851,1571949, 1231,ICE
1852,1852,1362004, 1231,ICFI
1853,1853,531, 40,ICLR
1854,1854,857737, 1231,ICON
1855,1855,883984, 1231,ICUI
1856,1856,1057877, 1231,IDA
1857,1857,1405495, 1231,IDCC
1858,1858,1040896, 1231,IDN
1859,1859,861838, 1231,IDRA
1860,1860,4187, 1231,IDSA
1861,1861,874716, 1231,IDXX
1862,1862,49728, 0930,IEC
1863,1863,813762, 1231,IEP
1864,1864,832101, 1231,IEX
1865,1865,51253, 1231,IFF
1866,1866,1326205, 0331,IGC
1867,1867,1, 40,IGT
1868,1868,764401, 0928,IIIN
1869,1869,88790, 1231,IIN
1870,1870,820318, 0630,IIVI
1871,1871,1110803, 1229,ILMN
1872,1872,921582, 40,IMAX
1873,1873,855654, 1231,IMGN
1874,1874,1058811, 1231,IMMR
1875,1875,722830, 1231,IMMU
1876,1876,1231, 40,IMO
1877,1877,1231, 40,IMOS
1878,1878,1056386, 1231,INAP
1879,1879,879169, 1231,INCY
1880,1880,776901, 1231,INDB
1881,1881,1113148, 1231,INFI
1882,1882,1138639, 1228,INFN
1883,1883,1337013, 1231,INFU
1884,1884,12, 40,INFY
1885,1885,1497645, 1231,INN
1886,1886,1055726, 1231,INO
1887,1887,903651, 1231,INOD
1888,1888,1104506, 1231,INSM
1889,1889,1609550, 1231,INSP
1890,1890,789460, 1231,INT
1891,1891,50863, 1228,INTC
1892,1892,913760, 0930,INTL
1893,1893,1036262, 1231,INTT
1894,1894,896878, 0731,INTU
1895,1895,829323, 1231,INUV
1896,1896,1036044, 1231,INVE
1897,1897,1350381, 1231,INWK
1898,1898,7, 40,INXN
1899,1899,866609, 1231,IO
1900,1900,1054905, 1231,IOSP
1901,1901,51434, 1231,IP
1902,1902,822663, 1231,IPAR
1903,1903,51644, 1231,IPG
1904,1904,1111928, 1231,IPGP
1905,1905,1160958, 1231,IPHI
1906,1906,1364099, 1231,IPHS
1907,1907,1421461, 1231,IPI
1908,1908,1466258, 40,IR
1909,1909,1159167, 1228,IRBT
1910,1910,1418819, 1231,IRDM
1911,1911,798359, 1231,IRET
1912,1912,1006045, 1228,IRIX
1913,1913,1020569, 1231,IRM
1914,1914,933267, 40,IRS
1915,1915,1446847, 1231,IRWD
1916,1916,1326807, 0630,ISBC
1917,1917,943034, 1231,ISNS
1918,1918,728387, 0630,ISR
1919,1919,1035267, 1231,ISRG
1920,1920,749251, 1231,IT
1921,1921,350868, 0331,ITI
1922,1922,780571, 1231,ITRI
1923,1923,1231, 40,ITRN
1924,1924,216228, 1231,ITT
1925,1925,1, 40,ITUB
1926,1926,49826, 1231,ITW
1927,1927,1001902, 1231,IVAC
1928,1928,742112, 1231,IVC
1929,1929,1437071, 1231,IVR
1930,1930,914208, 0,IVZ
1931,1931,807882, 0929,JACK
1932,1932,1685715, 1231,JAG
1933,1933,1009829, 1231,JAKK
1934,1934,1617227, 1230,JAX
1935,1935,1232524, 40,JAZZ
1936,1936,728535, 1231,JBHT
1937,1937,898293, 0831,JBL
1938,1938,1158463, 1231,JBLU
1939,1939,1433660, 1231,JBT
1940,1940,833444, 40,JCI
1941,1941,1084048, 1231,JCOM
1942,1942,1166126, 0130,JCP
1943,1943,22701, 1231,JCS
1944,1944,331, 40,JE
1945,1945,52988, 0927,JEC
1946,1946,785956, 0928,JJSF
1947,1947,779152, 0630,JKHY
1948,1948,1231, 40,JKS
1949,1949,1037976, 1231,JLL
1950,1950,1302350, 1231,JMP
1951,1951,200406, 1229,JNJ
1952,1952,1043604, 1231,JNPR
1953,1953,1231, 40,JOBS
1954,1954,745308, 1231,JOE
1955,1955,788329, 0927,JOUT
1956,1956,19617, 1231,JPM
1957,1957,1007019, 1031,JVA
1958,1958,72333, 0201,JWN
1959,1959,55067, 1228,K
1960,1960,886346, 1228,KAI
1961,1961,811596, 1231,KALU
1962,1962,54381, 1231,KAMN
1963,1963,1395942, 1231,KAR
1964,1964,795266, 1130,KBH
1965,1965,1357615, 1231,KBR
1966,1966,318996, 1231,KEG
1967,1967,55135, 1229,KELYA
1968,1968,887730, 0331,KEM
1969,1969,55529, 0430,KEQU
1970,1970,56047, 1231,KEX
1971,1971,91576, 1231,KEY
1972,1972,930420, 1231,KFRC
1973,1973,56679, 0430,KFY
1974,1974,701818, 40,KGC
1975,1975,879101, 1231,KIM
1976,1976,33992, 1231,KINS
1977,1977,1056285, 0201,KIRK
1978,1978,1404912, 1231,KKR
1979,1979,319201, 0630,KLAC
1980,1980,56978, 40,KLIC
1981,1981,55785, 1231,KMB
1982,1982,1506307, 1231,KMI
1983,1983,860748, 1231,KMPR
1984,1984,55242, 0630,KMT
1985,1985,1170010, 0229,KMX
1986,1986,1011570, 1231,KNL
1987,1987,1492691, 1231,KNX
1988,1988,21344, 1231,KO
1989,1989,19, 40,KOF
1990,1990,811212, 1231,KOOL
1991,1991,1315257, 1231,KOP
1992,1992,771266, 1228,KOPN
1993,1993,1509991, 1231,KOS
1994,1994,56873, 0201,KR
1995,1995,1321646, 1231,KRA
1996,1996,1025996, 1231,KRC
1997,1997,1286043, 1231,KRG
1998,1998,1295664, 1,KRNY
1999,1999,1257640, 1231,KRO
2000,2000,885639, 0201,KSS
2001,2001,54480, 1231,KSU
2002,2002,719733, 0629,KTCC
2003,2003,1069258, 1229,KTOS
2004,2004,1007587, 1231,KVHI
2005,2005,1408100, 1231,KW
2006,2006,81362, 1231,KWR
2007,2007,60086, 1231,L
2008,2008,1023128, 1231,LAD
2009,2009,798081, 0131,LAKE
2010,2010,1090425, 1231,LAMR
2011,2011,57515, 0630,LANC
2012,2012,703604, 1231,LAWS
2013,2013,1311370, 40,LAZ
2014,2014,846901, 1231,LBAI
2015,2015,1570585, 40,LBTYA
2016,2016,902274, 1231,LBY
2017,2017,57725, 0630,LCI
2018,2018,1074902, 1231,LCNB
2019,2019,60977, 1231,LDL
2020,2020,842162, 1231,LEA
2021,2021,59527, 1231,LECO
2022,2022,1333822, 40,LEDS
2023,2023,58361, 0929,LEE
2024,2024,58492, 1231,LEG
2025,2025,920760, 1130,LEN
2026,2026,889331, 1229,LFUS
2027,2027,886163, 1231,LGND
2028,2028,920148, 1231,LH
2029,2029,1303313, 1231,LHCG
2030,2030,1073431, 1231,LIFE
2031,2031,1069202, 1231,LII
2032,2032,1286613, 1231,LINC
2033,2033,721994, 1231,LKFN
2034,2034,1396033, 1231,LL
2035,2035,1391127, 1231,LLNW
2036,2036,59478, 1231,LLY
2037,2037,704051, 0331,LM
2038,2038,1158895, 1231,LMAT
2039,2039,1342423, 1031,LMNR
2040,2040,1033905, 1231,LMNX
2041,2041,936468, 1231,LMT
2042,2042,59558, 1231,LNC
2043,2043,1005286, 0526,LNDC
2044,2044,3570, 1231,LNG
2045,2045,836157, 0831,LNN
2046,2046,352541, 1231,LNT
2047,2047,1080340, 1231,LOAN
2048,2048,1120970, 1231,LODE
2049,2049,1032975, 0331,LOGI
2050,2050,1420302, 1231,LOGM
2051,2051,1434588, 1231,LOPE
2052,2052,16, 40,LOV
2053,2053,60667, 0131,LOW
2054,2054,1528129, 1231,LPI
2055,2055,10, 40,LPL
2056,2056,1397911, 1231,LPLA
2057,2057,1102993, 1231,LPSN
2058,2058,889971, 0630,LPTH
2059,2059,60519, 1231,LPX
2060,2060,1235468, 0930,LQDT
2061,2061,707549, 0628,LRCX
2062,2062,1157408, 0630,LRN
2063,2063,855658, 0102,LSCC
2064,2064,944314, 1231,LSI
2065,2065,853816, 1228,LSTR
2066,2066,887905, 1231,LTC
2067,2067,1076195, 1231,LTM
2068,2068,1114925, 0630,LTRX
2069,2069,1029730, 1231,LTS
2070,2070,16099, 0828,LUB
2071,2071,1397187, 40,LULU
2072,2072,1239819, 1231,LUNA
2073,2073,92380, 1231,LUV
2074,2074,1300514, 1231,LVS
2075,2075,814586, 1231,LWAY
2076,2076,910108, 1231,LXP
2077,2077,1062822, 1231,LXRX
2078,2078,60714, 1231,LXU
2079,2079,1489393, 7,LYB
2080,2080,763532, 0630,LYTS
2081,2081,1335258, 1231,LYV
2082,2082,57131, 0427,LZB
2083,2083,794367, 0201,M
2084,2084,1141391, 1231,MA
2085,2085,912595, 1231,MAA
2086,2086,912242, 1231,MAC
2087,2087,1274792, 1231,MACK
2088,2088,1, 40,MAG
2089,2089,1396440, 1231,MAIN
2090,2090,871763, 1231,MAN
2091,2091,1056696, 1231,MANH
2092,2092,892537, 1231,MANT
2093,2093,1048286, 1231,MAR
2094,2094,1368365, 1231,MARK
2095,2095,62996, 1231,MAS
2096,2096,937556, 1228,MASI
2097,2097,63276, 1231,MAT
2098,2098,63296, 0930,MATW
2099,2099,11, 40,MBT
2100,2100,1042729, 1231,MBWM
2101,2101,1053584, 1231,MCBC
2102,2102,1490349, 06,MCC
2103,2103,63908, 1231,MCD
2104,2104,1527709, 1231,MCEP
2105,2105,1071993, 1231,MCF
2106,2106,827054, 0331,MCHP
2107,2107,1224133, 1231,MCHX
2108,2108,927653, 0331,MCK
2109,2109,1059556, 1231,MCO
2110,2110,907242, 1231,MCRI
2111,2111,62234, 1226,MCS
2112,2112,64996, 1231,MCY
2113,2113,893949, 1231,MD
2114,2114,773141, 1231,MDC
2115,2115,876883, 6,MDCA
2116,2116,1113481, 1231,MDCO
2117,2117,65011, 0630,MDP
2118,2118,708819, 1,MDR
2119,2119,1124804, 1231,MDRX
2120,2120,1613103, 40,MDT
2121,2121,67716, 1231,MDU
2122,2122,910329, 1231,MED
2123,2123,65270, 0502,MEI
2124,2124,1099590, 40,MELI
2125,2125,886977, 40,MEOH
2126,2126,75659, 1231,MERC
2127,2127,1099219, 1231,MET
2128,2128,1055160, 1231,MFA
2129,2129,1086888, 40,MFC
2130,2130,1094810, 1231,MFSF
2131,2131,1436126, 1231,MG
2132,2132,749098, 40,MGA
2133,2133,1273931, 1231,MGI
2134,2134,1231, 40,MGIC
2135,2135,19411, 1231,MGLN
2136,2136,789570, 1231,MGM
2137,2137,835011, 1231,MGPI
2138,2138,752714, 1231,MGRC
2139,2139,851968, 1231,MHK
2140,2140,1412100, 40,MHLD
2141,2141,799292, 1231,MHO
2142,2142,1289790, 1231,MIC
2143,2143,769520, 1228,MIDD
2144,2144,926423, 0131,MIND
2145,2145,911109, 1231,MINI
2146,2146,807863, 0930,MITK
2147,2147,1514281, 1231,MITT
2148,2148,63754, 1130,MKC
2149,2149,1096343, 1231,MKL
2150,2150,1049502, 1231,MKSI
2151,2151,1278021, 1231,MKTX
2152,2152,724004, 0331,MLAB
2153,2153,66382, 0530,MLHR
2154,2154,89439, 1228,MLI
2155,2155,916076, 1231,MLM
2156,2156,1356104, 3,MLNX
2157,2157,1550603, 0930,MLVF
2158,2158,62709, 1231,MMC
2159,2159,1578732, 1231,MMI
2160,2160,1176334, 1231,MMLP
2161,2161,66740, 1231,MMM
2162,2162,1126975, 1231,MMP
2163,2163,1032220, 0930,MMS
2164,2164,856982, 1231,MMSI
2165,2165,331, 40,MMYT
2166,2166,1524223, 1231,MN
2167,2167,1056087, 1229,MNI
2168,2168,899460, 1231,MNKD
2169,2169,67625, 0930,MNR
2170,2170,876427, 0328,MNRO
2171,2171,865752, 1231,MNST
2172,2172,1235010, 1231,MNTA
2173,2173,1302028, 1231,MNTX
2174,2174,764180, 1231,MO
2175,2175,67347, 0331,MOD
2176,2176,1412665, 1231,MOFG
2177,2177,1179929, 1231,MOH
2178,2178,1289419, 1231,MORN
2179,2179,1285785, 1231,MOS
2180,2180,890394, 1231,MOSY
2181,2181,72573, 0131,MOV
2182,2182,918251, 0331,MPAA
2183,2183,1510295, 1231,MPC
2184,2184,1287865, 1231,MPW
2185,2185,1280452, 1231,MPWR
2186,2186,1129155, 1231,MPX
2187,2187,1600470, 1231,MR
2188,2188,1439095, 1231,MRC
2189,2189,1049521, 0703,MRCY
2190,2190,310158, 1231,MRK
2191,2191,1260968, 1231,MRLN
2192,2192,101778, 1231,MRO
2193,2193,799167, 1231,MRTN
2194,2194,1058057, 40,MRVL
2195,2195,895421, 1231,MS
2196,2196,66570, 1231,MSA
2197,2197,1408198, 1231,MSCI
2198,2198,66004, 1231,MSEX
2199,2199,789019, 0630,MSFT
2200,2200,1636519, 0630,MSG
2201,2201,68505, 1231,MSI
2202,2202,1003078, 0829,MSM
2203,2203,880432, 0630,MSON
2204,2204,1050446, 1231,MSTR
2205,2205,1243429, 40,MT
2206,2206,36270, 1231,MTB
2207,2207,1037646, 1231,MTD
2208,2208,1520006, 1231,MTDR
2209,2209,876437, 1231,MTG
2210,2210,833079, 1231,MTH
2211,2211,812011, 0731,MTN
2212,2212,1113256, 0930,MTOR
2213,2213,1104657, 1231,MTRN
2214,2214,866273, 0630,MTRX
2215,2215,68709, 0928,MTSC
2216,2216,1493594, 0930,MTSI
2217,2217,61986, 1231,MTW
2218,2218,891014, 1231,MTX
2219,2219,15615, 1231,MTZ
2220,2220,717423, 1231,MUR
2221,2221,1573516, 1231,MUSA
2222,2222,314203, 40,MUX
2223,2223,1099941, 09,MVC
2224,2224,65770, 1231,MVIS
2225,2225,1350593, 0930,MWA
2226,2226,1325702, 40,MX
2227,2227,743316, 0627,MXIM
2228,2228,1288469, 1231,MXL
2229,2229,69488, 1231,MYE
2230,2230,899923, 0630,MYGN
2231,2231,1623613, 40,MYL
2232,2232,700923, 1231,MYRG
2233,2233,29, 40,NAT
2234,2234,935494, 1231,NATI
2235,2235,275053, 1231,NATR
2236,2236,1399855, 0531,NAUH
2237,2237,808450, 1031,NAV
2238,2238,810509, 1231,NAVB
2239,2239,914475, 1231,NBIX
2240,2240,72207, 1231,NBL
2241,2241,811831, 0630,NBN
2242,2242,1163739, 40,NBR
2243,2243,790359, 1231,NBTB
2244,2244,1389545, 1231,NBY
2245,2245,1377630, 1226,NCMI
2246,2246,70866, 1231,NCR
2247,2247,1120193, 1231,NDAQ
2248,2248,72331, 1031,NDSN
2249,2249,1458891, 40,NE
2250,2250,753308, 1231,NEE
2251,2251,1164727, 1231,NEM
2252,2252,711377, 0531,NEOG
2253,2253,87050, 40,NEON
2254,2254,1603145, 1231,NEP
2255,2255,1401395, 40,NEPT
2256,2256,1282637, 1231,NEU
2257,2257,1587987, 1231,NEWT
2258,2258,1493225, 1231,NFBK
2259,2259,70145, 0930,NFG
2260,2260,1065280, 1231,NFLX
2261,2261,1173420, 40,NG
2262,2262,26, 40,NGD
2263,2263,1504461, 0331,NGL
2264,2264,1084991, 1231,NGS
2265,2265,877860, 1231,NHI
2266,2266,1111711, 1231,NI
2267,2267,8, 40,NICE
2268,2268,1037016, 1231,NIHD
2269,2269,1532286, 1231,NINE
2270,2270,1231, 40,NIO
2271,2271,356309, 0930,NJR
2272,2272,320187, 0531,NKE
2273,2273,796534, 1231,NKSH
2274,2274,906709, 1231,NKTR
2275,2275,1126234, 1231,NLNK
2276,2276,1078207, 1231,NLS
2277,2277,1492633, 7,NLSN
2278,2278,1282631, 1228,NLST
2279,2279,1043219, 1231,NLY
2280,2280,1333172, 40,NM
2281,2281,1496099, 18,NMFC
2282,2282,1231, 40,NMM
2283,2283,1437260, 40,NNA
2284,2284,918541, 1231,NNBR
2285,2285,751364, 1231,NNN
2286,2286,4, 40,NOAH
2287,2287,1133421, 1231,NOC
2288,2288,40, NULL,NOG
2289,2289,1231, 40,NOK
2290,2290,1021860, 1231,NOV
2291,2291,1296435, 1231,NP
2292,2292,1164863, 1231,NPO
2293,2293,1227025, 1231,NPTN
2294,2294,71829, 1231,NR
2295,2295,70487, 1231,NRC
2296,2296,1013871, 1231,NRG
2297,2297,1163370, 1231,NRIM
2298,2298,1171486, 1231,NRP
2299,2299,1110805, 1231,NS
2300,2300,702165, 1231,NSC
2301,2301,932696, 1231,NSIT
2302,2302,1000753, 1231,NSP
2303,2303,69633, 0630,NSSC
2304,2304,1002047, 0424,NTAP
2305,2305,1078075, 0331,NTCT
2306,2306,22, 40,NTES
2307,2307,1122904, 1231,NTGR
2308,2308,875582, 0831,NTIC
2309,2309,748592, 1231,NTN
2310,2310,73124, 1231,NTRS
2311,2311,1039280, 0630,NTWK
2312,2312,1002517, 0930,NUAN
2313,2313,73309, 1231,NUE
2314,2314,1289850, 1231,NURO
2315,2315,1021561, 1231,NUS
2316,2316,1142596, 1231,NUVA
2317,2317,1000694, 1231,NVAX
2318,2318,1045810, 0126,NVDA
2319,2319,724910, 0331,NVEC
2320,2320,1109345, 40,NVMI
2321,2321,353278, 40,NVO
2322,2322,906163, 1231,NVR
2323,2323,1114448, 40,NVS
2324,2324,1471265, 1231,NWBI
2325,2325,73088, 1231,NWE
2326,2326,814453, 40,NWL
2327,2327,1733998, 1231,NWN
2328,2328,1001385, 1231,NWPX
2329,2329,1564708, 0630,NWS
2330,2330,1564708, 0630,NWSA
2331,2331,1423221, 1031,NX
2332,2332,1413447, 2010,NXPI
2333,2333,1142417, 1231,NXST
2334,2334,1273685, 1231,NYMT
2335,2335,71691, 1229,NYT
2336,2336,726728, 1231,O
2337,2337,1486159, 1231,OAS
2338,2338,1370946, 1231,OC
2339,2339,1004702, 1231,OCFC
2340,2340,873860, 1231,OCN
2341,2341,878927, 1231,ODFL
2342,2342,800240, 1228,ODP
2343,2343,1409375, 0331,OESX
2344,2344,860546, 1231,OFC
2345,2345,1030469, 1231,OFG
2346,2346,884624, 1231,OFIX
2347,2347,1021635, 1231,OGE
2348,2348,888491, 1231,OHI
2349,2349,812074, 1231,OI
2350,2350,73756, 1231,OII
2351,2351,1231, 40,OIIM
2352,2352,1121484, 1231,OIS
2353,2353,1039684, 1231,OKE
2354,2354,1253317, 1231,OLBK
2355,2355,74303, 1231,OLN
2356,2356,712770, 1231,OLP
2357,2357,1231, 40,OMAB
2358,2358,29989, 1231,OMC
2359,2359,926326, 1231,OMCL
2360,2360,1285819, 1231,OMER
2361,2361,798528, 1231,OMEX
2362,2362,75252, 1231,OMI
2363,2363,1090061, 1130,OMN
2364,2364,707179, 1231,ONB
2365,2365,1231, 40,ONCY
2366,2366,944809, 1231,OPK
2367,2367,1108924, 0331,OPNT
2368,2368,1378140, 0430,OPTT
2369,2369,1296445, 1231,ORA
2370,2370,1361983, 1231,ORBC
2371,2371,1341439, 0531,ORCL
2372,2372,74260, 1231,ORI
