,Unnamed: 0,cik,year_end,symbol
2373,2373,1374756, 0630,ORIT
2374,2374,898173, 1231,ORLY
2375,2375,1402829, 1231,ORN
2376,2376,826154, 1231,ORRF
2377,2377,357173, 1231,OSBC
2378,2378,1039065, 0630,OSIS
2379,2379,775158, 0930,OSK
2380,2380,1130713, 1231,OSTK
2381,2381,1116463, 1231,OSUR
2382,2382,1002638, 40,OTEX
2383,2383,1466593, 1231,OTTR
2384,2384,75288, 0201,OXM
2385,2385,797468, 1231,OXY
2386,2386,1070423, 1231,PAA
2387,2387,1231, 40,PAAS
2388,2388,1231, 40,PAC
2389,2389,1299130, 1231,PACB
2390,2390,1299130, 1231,PACD
2391,2391,1102112, 1231,PACW
2392,2392,1019849, 1231,PAG
2393,2393,1231, 40,PAM
2394,2394,1005284, 1231,PANL
2395,2395,708821, 1231,PAR
2396,2396,76605, 1231,PATK
2397,2397,723531, 0531,PAYX
2398,2398,1068851, 1231,PB
2399,2399,1231, 40,PBA
2400,2400,1378946, 1231,PBCT
2401,2401,1295947, 0331,PBH
2402,2402,78814, 1231,PBI
2403,2403,2, 40,PBR
2404,2404,75362, 1231,PCAR
2405,2405,1004980, 1231,PCG
2406,2406,1338749, 1231,PCH
2407,2407,1204413, 40,PCOM
2408,2408,1396814, 1231,PCRX
2409,2409,1057083, 40,PCTI
2410,2410,50471, 0630,PCYG
2411,2411,276720, 0831,PCYO
2412,2412,891024, 0425,PDCO
2413,2413,1120914, 1231,PDFS
2414,2414,882104, 1231,PDLI
2415,2415,1042776, 1231,PDM
2416,2416,1013605, 40,PDS
2417,2417,1474098, 1231,PEB
2418,2418,318300, 1231,PEBO
2419,2419,788784, 1231,PEG
2420,2420,1013857, 1231,PEGA
2421,2421,77281, 1231,PEI
2422,2422,778164, 1231,PEIX
2423,2423,921738, 1231,PENN
2424,2424,77476, 1228,PEP
2425,2425,1338940, 40,PERI
2426,2426,891532, 1231,PESI
2427,2427,1040130, 0331,PETS
2428,2428,1231, 1231,PFBC
2429,2429,78003, 1231,PFE
2430,2430,1126328, 1231,PFG
2431,2431,1504619, 16,PFLT
2432,2432,1212458, 1231,PFPT
2433,2433,1178970, 1231,PFS
2434,2434,1095315, 1231,PFSW
2435,2435,80424, 0630,PG
2436,2436,1050743, 1231,PGC
2437,2437,835887, 1231,PGNX
2438,2438,80661, 1231,PGR
2439,2439,1354327, 1228,PGTI
2440,2440,76334, 0630,PH
2441,2441,313216, 40,PHG
2442,2442,822416, 40,PHM
2443,2443,315131, 0930,PHX
2444,2444,931015, 1231,PII
2445,2445,278130, 0229,PIR
2446,2446,1230245, 1231,PJC
2447,2447,1315399, 1231,PKBK
2448,2448,76267, 0301,PKE
2449,2449,75677, 1231,PKG
2450,2450,31791, 1229,PKI
2451,2451,76282, 1231,PKOH
2452,2452,810136, 1031,PLAB
2453,2453,1041859, 0131,PLCE
2454,2454,1045609, 1231,PLD
2455,2455,29, 40,PLG
2456,2456,40, NULL,PLL
2457,2457,1287213, 1231,PLOW
2458,2458,914025, 0331,PLT
2459,2459,1093691, 1231,PLUG
2460,2460,1022408, 0331,PLUS
2461,2461,1006281, 40,PLX
2462,2462,785786, 0929,PLXS
2463,2463,1413329, 1231,PM
2464,2464,1109546, 1231,PMBC
2465,2465,1464423, 1231,PMT
2466,2466,713676, 1231,PNC
2467,2467,1115055, 1231,PNFP
2468,2468,1108426, 1231,PNM
2469,2469,1383414, 05,PNNT
2470,2470,77360, 40,PNR
2471,2471,764622, 1231,PNW
2472,2472,1145197, 1231,PODD
2473,2473,1122976, 1231,POL
2474,2474,945841, 1231,POOL
2475,2475,784977, 1231,POR
2476,2476,1530950, 0930,POST
2477,2477,833640, 1231,POWI
2478,2478,80420, 0930,POWL
2479,2479,1028918, 1231,PPBI
2480,2480,802481, 1229,PPC
2481,2481,79879, 1231,PPG
2482,2482,922224, 1231,PPL
2483,2483,1127703, 1231,PRA
2484,2484,1185348, 1231,PRAA
2485,2485,887226, 0630,PRCP
2486,2486,1085869, 1231,PRFT
2487,2487,1585364, 40,PRGO
2488,2488,876167, 1130,PRGS
2489,2489,1007330, 1231,PRGX
2490,2490,1475922, 1231,PRI
2491,2491,1361538, 1231,PRIM
2492,2492,805676, 1231,PRK
2493,2493,914139, 1231,PRKR
2494,2494,1443669, 1231,PRLB
2495,2495,1365101, 1231,PRMW
2496,2496,1392972, 1231,PRO
2497,2497,1010470, 0630,PROV
2498,2498,1220754, 1231,PRSC
2499,2499,1378950, 1228,PRTS
2500,2500,1137774, 1231,PRU
2501,2501,1393311, 1231,PSA
2502,2502,866368, 1231,PSB
2503,2503,1287032, 01,PSEC
2504,2504,1041803, 0831,PSMT
2505,2505,1158780, 40,PSTI
2506,2506,1534701, 1231,PSX
2507,2507,889900, 1231,PTEN
2508,2508,1445283, 2011,PTI
2509,2509,911216, 0630,PTN
2510,2510,1231, 40,PTNR
2511,2511,1231, 40,PVG
2512,2512,78239, 0202,PVH
2513,2513,1050915, 1231,PWR
2514,2514,1038357, 1231,PXD
2515,2515,1040161, 1231,PXLW
2516,2516,1399249, 1231,PZN
2517,2517,901491, 1229,PZZA
2518,2518,1036188, 0131,QADA
2519,2519,1036188, 0131,QADB
2520,2520,758938, 1231,QBAK
2521,2521,804328, 0929,QCOM
2522,2522,906465, 1231,QCRH
2523,2523,353569, 1231,QDEL
2524,2524,1108827, 1231,QEP
2525,2525,1015820, 40,QGEN
2526,2526,1117297, 0630,QNST
2527,2527,1481792, 1231,QUAD
2528,2528,882508, 1231,QUIK
2529,2529,85961, 1231,R
2530,2530,84129, 0229,RAD
2531,2531,1320854, 1231,RAIL
2532,2532,82166, 0131,RAVN
2533,2533,1046102, 40,RBA
2534,2534,82811, 1228,RBC
2535,2535,921557, 1231,RBCAA
2536,2536,1410172, 1231,RBCN
2537,2537,844150, 40,RBS
2538,2538,1527590, 1231,RC
2539,2539,1231, 40,RCI
2540,2540,933036, 1231,RCII
2541,2541,895456, 1231,RCKY
2542,2542,884887, 1231,RCL
2543,2543,700841, 1228,RCMT
2544,2544,1231, 40,RDCM
2545,2545,716634, 1231,RDI
2546,2546,890926, 1231,RDN
2547,2547,790526, 1231,RDNT
2548,2548,1231, 40,RDWR
2549,2549,1135951, 40,RDY
2550,2550,1095073, 40,RE
2551,2551,1084765, 0530,RECN
2552,2552,1140215, 1231,REED
2553,2553,793524, 1231,REFR
2554,2554,910606, 1231,REG
2555,2555,1463258, 1231,REGI
2556,2556,872589, 1231,REGN
2557,2557,355948, 0530,RELL
2558,2558,1509223, 40,RENN
2559,2559,742278, 1231,RES
2560,2560,887921, 1231,REV
2561,2561,744187, 0131,REX
2562,2562,1281761, 1231,RF
2563,2563,740664, 1031,RFIL
2564,2564,898174, 1231,RGA
2565,2565,1069533, 0930,RGCO
2566,2566,730272, 1231,RGEN
2567,2567,85535, 0630,RGLD
2568,2568,95029, 1231,RGR
2569,2569,716643, 0630,RGS
2570,2570,315213, 1231,RHI
2571,2571,935419, 0930,RICK
2572,2572,1451505, 40,RIG
2573,2573,1034842, 1231,RIGL
2574,2574,720005, 0930,RJF
2575,2575,1037038, 0328,RL
2576,2576,1171155, 0630,RLGT
2577,2577,1052595, 1231,RLH
2578,2578,84246, 1231,RLI
2579,2579,1511337, 1231,RLJ
2580,2580,1519401, 1231,RM
2581,2581,917273, 1231,RMBS
2582,2582,1616262, 0229,RMCF
2583,2583,943819, 0630,RMD
2584,2584,1041024, 1231,RMTI
2585,2585,1162112, 1231,RNET
2586,2586,913144, 40,RNR
2587,2587,715072, 1231,RNST
2588,2588,1046327, 1231,RNWK
2589,2589,912562, 1231,ROCK
2590,2590,84748, 1231,ROG
2591,2591,1407623, 1231,ROIC
2592,2592,1024478, 0930,ROK
2593,2593,84839, 1231,ROL
2594,2594,1324948, 0328,ROLL
2595,2595,882835, 1231,ROP
2596,2596,1659122, 1231,ROSE
2597,2597,745732, 0201,ROST
2598,2598,1538822, 1231,ROYT
2599,2599,1286225, 1231,RP
2600,2600,1222840, 1231,RPAI
2601,2601,110621, 0531,RPM
2602,2602,842183, 1231,RPT
2603,2603,315852, 1231,RRC
2604,2604,29669, 1231,RRD
2605,2605,1171759, 1229,RRGB
2606,2606,1440024, 1231,RRTS
2607,2607,861884, 1231,RS
2608,2608,1060391, 1231,RSG
2609,2609,1351285, 1231,RST
2610,2610,1760173, 1231,RTIX
2611,2611,1047122, 1231,RTN
2612,2612,1012019, 1231,RUSHA
2613,2613,1324272, 1229,RUTH
2614,2614,1041368, 0331,RVSB
2615,2615,930236, 1231,RWT
2616,2616,1439288, 0331,RXN
2617,2617,1000275, 40,RY
2618,2618,331, 40,RYAAY
2619,2619,52827, 1231,RYN
2620,2620,101830, 0331,S
2621,2621,812128, 1031,SAFM
2622,2622,1172052, 1231,SAFT
2623,2623,1043509, 1231,SAH
2624,2624,1177702, 1231,SAIA
2625,2625,1050606, 1231,SALM
2626,2626,949870, 1229,SAM
2627,2627,897723, 0928,SANM
2628,2628,1477246, 0630,SANW
2629,2629,1000184, 40,SAP
2630,2630,1377936, 03,SAR
2631,2631,824410, 1231,SASR
2632,2632,1415404, 1231,SATS
2633,2633,1498710, 1231,SAVE
2634,2634,9, 40,SB
2635,2635,1034054, 1231,SBAC
2636,2636,730708, 1231,SBCF
2637,2637,912752, 1231,SBGI
2638,2638,1368458, 0930,SBH
2639,2639,1386716, 40,SBLK
2640,2640,1231, 40,SBNY
2641,2641,1492298, 1231,SBRA
2642,2642,1231, 40,SBS
2643,2643,705432, 1231,SBSI
2644,2644,829224, 0929,SBUX
2645,2645,1001838, 1231,SCCO
2646,2646,866729, 0531,SCHL
2647,2647,912603, 0831,SCHN
2648,2648,316709, 1231,SCHW
2649,2649,89089, 1231,SCI
2650,2650,94049, 1231,SCL
2651,2651,895665, 1231,SCON
2652,2652,1158172, 1231,SCOR
2653,2653,1050825, 0228,SCS
2654,2654,918965, 0630,SCSC
2655,2655,895447, 0202,SCVL
2656,2656,1349436, 1231,SD
2657,2657,2, 40,SDRL
2658,2658,1231, 40,SE
2659,2659,1019671, 0131,SEAC
2660,2660,1012100, 1231,SEE
2661,2661,350894, 1231,SEIC
2662,2662,1320414, 1231,SEM
2663,2663,1489136, 1231,SEMG
2664,2664,720672, 1231,SF
2665,2665,86115, 1231,SFE
2666,2666,20, 40,SFL
2667,2667,90498, 1231,SFNC
2668,2668,1090009, 1231,SFST
2669,2669,16, 40,SFUN
2670,2670,886136, 1231,SGA
2671,2671,95574, 1231,SGC
2672,2672,1060736, 1231,SGEN
2673,2673,1001233, 1231,SGMO
2674,2674,750004, 1231,SGMS
2675,2675,1004989, 1231,SGRP
2676,2676,1035092, 1231,SHBI
2677,2677,354963, 1231,SHEN
2678,2678,1448397, 40,SHIP
2679,2679,904979, 1031,SHLO
2680,2680,1295810, 1231,SHO
2681,2681,913241, 1231,SHOO
2682,2682,89800, 1231,SHW
2683,2683,1231, 40,SID
2684,2684,832988, 40,SIG
2685,2685,1010086, 1231,SIGA
2686,2686,230557, 1231,SIGI
2687,2687,790715, 0130,SIGM
2688,2688,916793, 40,SILC
2689,2689,1231, 40,SIMO
2690,2690,1094005, 40,SINA
2691,2691,908937, 1231,SIRI
2692,2692,719739, 1231,SIVB
2693,2693,701374, 1231,SIX
2694,2694,91928, 1231,SJI
2695,2695,91419, 0430,SJM
2696,2696,831, 40,SJR
2697,2697,766829, 1231,SJW
2698,2698,899715, 1231,SKT
2699,2699,1065837, 1231,SKX
2700,2700,90896, 0328,SKY
2701,2701,793733, 1231,SKYW
2702,2702,1038074, 1228,SLAB
2703,2703,87347, 8,SLB
2704,2704,1524741, 1231,SLCA
2705,2705,1097362, 40,SLF
2706,2706,1040971, 1231,SLG
2707,2707,849869, 1231,SLGN
2708,2708,1032033, 1231,SLM
2709,2709,1023459, 0831,SLP
2710,2710,1418076, 1231,SLRC
2711,2711,893538, 1231,SM
2712,2712,1375365, 0630,SMCI
2713,2713,898770, 0630,SMED
2714,2714,825542, 0930,SMG
2715,2715,93389, 1231,SMP
2716,2716,884940, 0201,SMRT
2717,2717,948708, 1231,SMSI
2718,2718,88941, 0126,SMTC
2719,2719,1108320, 40,SMTX
2720,2720,91440, 1228,SNA
2721,2721,1131554, 1231,SNCR
2722,2722,313838, 40,SNE
2723,2723,1075415, 1231,SNH
2724,2724,1231, 40,SNN
2725,2725,883241, 1031,SNPS
2726,2726,1061027, 1231,SNSS
2727,2727,18349, 1231,SNV
2728,2728,1177394, 1130,SNX
2729,2729,1121404, 40,SNY
2730,2730,92122, 1231,SO
2731,2731,1029744, 0930,SOFO
2732,2732,1231, 40,SOHU
2733,2733,1417892, 40,SOL
2734,2734,91767, 1231,SON
2735,2735,1325670, 1231,SONA
2736,2736,714284, 40,SORL
2737,2737,743238, 1231,SPAR
2738,2738,1063761, 1231,SPG
2739,2739,1005210, 0928,SPH
2740,2740,1353283, 0131,SPLK
2741,2741,1231, 40,SPNS
2742,2742,831547, 1231,SPPI
2743,2743,1364885, 1231,SPR
2744,2744,1104855, 1231,SPRT
2745,2745,1092699, 1231,SPSC
2746,2746,877422, 1228,SPTN
2747,2747,867773, 1229,SPWR
2748,2748,909037, 40,SQM
2749,2749,1231, 40,SQNS
2750,2750,1126956, 0930,SR
2751,2751,34782, 1231,SRCE
2752,2752,861878, 1231,SRCL
2753,2753,924717, 0930,SRDX
2754,2754,1032208, 1231,SRE
2755,2755,1310114, 1231,SREV
2756,2756,1043337, 1231,SRI
2757,2757,1031029, 1231,SRT
2758,2758,1031029, 1231,SSBI
2759,2759,920371, 1231,SSD
2760,2760,6885, 0201,SSI
2761,2761,1402436, 1231,SSNC
2762,2762,832428, 1231,SSP
2763,2763,1332639, 40,SSW
2764,2764,3, 3,SSYS
2765,2765,1477294, 40,ST
2766,2766,718937, 0103,STAA
2767,2767,1479094, 1231,STAG
2768,2768,719220, 1231,STBA
2769,2769,94344, 1231,STC
2770,2770,1757898, 40,STE
2771,2771,874977, 1231,STFC
2772,2772,750556, 1231,STI
2773,2773,351834, 40,STKL
2774,2774,1070154, 1231,STL
2775,2775,1022671, 1231,STLD
2776,2776,797465, 1231,STLY
2777,2777,932787, 40,STM
2778,2778,1082923, 1231,STMP
2779,2779,1131383, 40,STN
2780,2780,1483934, 40,STNG
2781,2781,1286131, 1231,STON
2782,2782,1013934, 1231,STRA
2783,2783,874238, 1231,STRL
2784,2784,1008586, 0131,STRM
2785,2785,933034, 0628,STRT
2786,2786,93751, 1231,STT
2787,2787,1465128, 1231,STWD
2788,2788,1137789, 40,STX
2789,2789,16918, 0229,STZ
2790,2790,12, 40,SU
2791,2791,912593, 1231,SUI
2792,2792,1314772, 1228,SUMR
2793,2793,1552275, 1231,SUN
2794,2794,1508171, 1231,SUNS
2795,2795,95552, 1231,SUP
2796,2796,1356576, 1231,SUPN
2797,2797,1084201, 40,SVA
2798,2798,1052045, 1231,SVM
2799,2799,1428669, 1231,SWI
2800,2800,1111863, 40,SWIR
2801,2801,93556, 1228,SWK
2802,2802,4127, 0927,SWKS
2803,2803,1000623, 1231,SWM
2804,2804,7332, 1231,SWN
2805,2805,1692115, 1231,SWX
2806,2806,1514705, 1231,SXC
2807,2807,310354, 0630,SXI
2808,2808,310142, 1231,SXT
2809,2809,835324, 1231,SYBT
2810,2810,310764, 1231,SYK
2811,2811,1010612, 1231,SYKE
2812,2812,849399, 0403,SYMC
2813,2813,894158, 1231,SYN
2814,2814,817720, 0627,SYNA
2815,2815,1408278, 1231,SYNC
2816,2816,95953, 1231,SYNL
2817,2817,864240, 1231,SYPR
2818,2818,945114, 1231,SYX
2819,2819,96021, 0627,SYY
2820,2820,732717, 1231,T
2821,2821,1378453, 1231,TA
2822,2822,1231, 40,TAC
2823,2823,1017303, 1231,TACT
2824,2824,9, 40,TAL
2825,2825,24545, 1231,TAP
2826,2826,906338, 40,TARO
2827,2827,809248, 1231,TAST
2828,2828,1092289, 0,TAT
2829,2829,40, NULL,TBBK
2830,2830,768899, 1229,TBI
2831,2831,1447051, 1231,TBNK
2832,2832,1231, 40,TC
2833,2833,1077428, 1231,TCBI
2834,2834,356171, 1231,TCBK
2835,2835,890319, 1231,TCO
2836,2836,1075607, 1231,TCP
2837,2837,1370755, 02,TCPC
2838,2838,1464963, 1231,TCRD
2839,2839,909494, 40,TCX
2840,2840,947263, 40,TD
2841,2841,816761, 1231,TDC
2842,2842,1260221, 0930,TDG
2843,2843,1051512, 1231,TDS
2844,2844,98222, 1231,TDW
2845,2845,1094285, 1229,TDY
2846,2846,790703, 0928,TECD
2847,2847,842023, 0630,TECH
2848,2848,1231, 40,TEF
2849,2849,1385157, 40,TEL
2850,2850,1024725, 1231,TEN
2851,2851,30, 40,TEO
2852,2852,97210, 1231,TER
2853,2853,927355, 0329,TESS
2854,2854,818686, 40,TEVA
2855,2855,97216, 1231,TEX
2856,2856,1381668, 0930,TFSL
2857,2857,96943, 1231,TFX
2858,2858,1231, 40,TGA
2859,2859,878518, 40,TGB
2860,2860,1633651, 1231,TGE
2861,2861,1231, 40,TGH
2862,2862,1021162, 0331,TGI
2863,2863,1231, 40,TGP
2864,2864,27419, 0131,TGT
2865,2865,70318, 1231,THC
2866,2866,714562, 1231,THFF
2867,2867,944695, 1231,THG
2868,2868,730263, 0731,THO
2869,2869,1609727, 1231,THOR
2870,2870,1489096, 0331,THR
2871,2871,1320695, 1231,THS
2872,2872,98246, 0131,TIF
2873,2873,318833, 1231,TISI
2874,2874,1409171, 0131,TITN
2875,2875,1675820, 1231,TIVO
2876,2876,109198, 0131,TJX
2877,2877,8, 40,TK
2878,2878,98362, 1231,TKR
2879,2879,909724, 1231,TLF
2880,2880,331, 40,TM
2881,2881,97745, 1231,TMO
2882,2882,1005817, 1231,TMP
2883,2883,1474439, 0630,TNAV
2884,2884,97134, 1231,TNC
2885,2885,1231, 40,TNK
2886,2886,3, 40,TNP
2887,2887,794170, 1031,TOL
2888,2888,1382298, 40,TOO
2889,2889,879764, 40,TOT
2890,2890,879764, 40,TOWN
2891,2891,77543, 1231,TPC
2892,2892,1206264, 1231,TPX
2893,2893,1434621, 1231,TREE
2894,2894,1069878, 1231,TREX
2895,2895,1389170, 1231,TRGP
2896,2896,1075124, 40,TRI
2897,2897,1231, 40,TRIB
2898,2898,1526520, 1231,TRIP
2899,2899,864749, 0103,TRMB
2900,2900,36146, 1231,TRMK
2901,2901,99780, 1231,TRN
2902,2902,1476150, 1231,TRNO
2903,2903,99302, 0328,TRNS
2904,2904,1113169, 1231,TROW
2905,2905,1232384, 40,TRP
2906,2906,842633, 1231,TRS
2907,2907,357301, 1231,TRST
2908,2908,1552033, 1231,TRU
2909,2909,86312, 1231,TRV
2910,2910,4, 40,TS
2911,2911,1046050, 0930,TSBK
2912,2912,916365, 1228,TSCO
2913,2913,1231, 40,TSEM
2914,2914,1318605, 1231,TSLA
2915,2915,1231, 40,TSM
2916,2916,100493, 0928,TSN
2917,2917,5, 40,TSU
2918,2918,737758, 1031,TTC
2919,2919,1013880, 1231,TTEC
2920,2920,831641, 0929,TTEK
2921,2921,1293282, 40,TTGT
2922,2922,844965, 1231,TTI
2923,2923,1116942, 1231,TTMI
2924,2924,946581, 0331,TTWO
2925,2925,18, 40,TU
2926,2926,878726, 0630,TUES
2927,2927,1008654, 1228,TUP
2928,2928,912892, 40,TV
2929,2929,1758730, 1231,TW
2930,2930,899751, 1231,TWI
2931,2931,100378, 0630,TWIN
2932,2932,1465740, 1231,TWO
2933,2933,1231, 40,TX
2934,2934,97476, 1231,TXN
2935,2935,1289460, 1231,TXRH
2936,2936,217346, 0104,TXT
2937,2937,860731, 1231,TYL
2938,2938,1133311, 1231,TZOO
2939,2939,1336917, 1231,UA
2940,2940,100517, 1231,UAL
2941,2941,1425292, 1231,UAN
2942,2942,1029800, 1031,UBA
2943,2943,1610520, 40,UBS
2944,2944,729986, 1231,UBSI
2945,2945,857855, 1231,UCBI
2946,2946,707886, 1231,UCFC
2947,2947,1275014, 1227,UCTT
2948,2948,74208, 1231,UDR
2949,2949,101984, 1231,UEIC
2950,2950,1041514, 40,UEPS
2951,2951,101199, 1231,UFCS
2952,2952,100726, 0630,UFI
2953,2953,912767, 1228,UFPI
2954,2954,914156, 1231,UFPT
2955,2955,1381531, 1231,UFS
2956,2956,884614, 0930,UGI
2957,2957,1231, 40,UGP
2958,2958,4457, 0331,UHAL
2959,2959,352915, 1231,UHS
2960,2960,746838, 1231,UIS
2961,2961,875657, 1231,ULBI
2962,2962,1403568, 0201,ULTA
2963,2963,101382, 1231,UMBF
2964,2964,1231, 40,UMC
2965,2965,752642, 1231,UMH
2966,2966,1077771, 1231,UMPQ
2967,2967,717954, 0831,UNF
2968,2968,1020859, 0803,UNFI
2969,2969,731766, 1231,UNH
2970,2970,5513, 1231,UNM
2971,2971,100885, 1231,UNP
2972,2972,798949, 1231,UNT
2973,2973,1090727, 1231,UPS
2974,2974,912615, 0131,URBN
2975,2975,1375205, 4,URG
2976,2976,1067701, 1231,URI
2977,2977,883945, 1231,USAK
2978,2978,931584, 1231,USAP
2979,2979,896429, 0630,USAT
2980,2980,36104, 1231,USB
2981,2981,1073429, 1231,USCR
2982,2982,101594, 1231,USEG
2983,2983,821130, 1231,USM
2984,2984,896264, 1228,USNA
2985,2985,885978, 1231,USPH
2986,2986,1082554, 1231,UTHR
2987,2987,1261654, 0930,UTI
2988,2988,755001, 1231,UTL
2989,2989,1030471, 40,UTSI
2990,2990,101829, 1231,UTX
2991,2991,891166, 1231,UVE
2992,2992,102212, 1231,UVSP
2993,2993,102037, 0331,UVV
2994,2994,1403161, 0930,V
2995,2995,1524358, 1231,VAC
2996,2996,917851, 40,VALE
2997,2997,203527, 0927,VAR
2998,2998,1111335, 1231,VC
2999,2999,1129260, 1231,VCRA
3000,3000,103145, 1231,VECO
3001,3001,103379, 0328,VFC
3002,3002,1272830, 1231,VG
3003,3003,59440, 1231,VGR
3004,3004,1339947, 0930,VIA
3005,3005,1339947, 0930,VIAB
3006,3006,751978, 1231,VICR
3007,3007,1231, 40,VIPS
3008,3008,751365, 0131,VIRC
3009,3009,20, 40,VIV
3010,3010,794172, 0930,VIVO
3011,3011,1035002, 1231,VLO
3012,3012,714310, 1231,VLY
3013,3013,1396009, 1231,VMC
3014,3014,102729, 1228,VMI
3015,3015,1124610, 0131,VMW
3016,3016,1347178, 1231,VNDA
3017,3017,6, 40,VNET
3018,3018,899689, 1231,VNO
3019,3019,807707, 0229,VOXX
3020,3020,1487952, 1231,VPG
3021,3021,1495320, 0201,VRA
3022,3022,926617, 1231,VRML
3023,3023,1166388, 0131,VRNT
3024,3024,1421182, 1231,VRS
3025,3025,1442145, 1231,VRSK
3026,3026,1014473, 1231,VRSN
3027,3027,883237, 1231,VRTS
3028,3028,1207074, 0331,VRTU
3029,3029,875320, 1231,VRTX
3030,3030,797721, 0331,VSAT
3031,3031,102752, 1231,VSEC
3032,3032,103730, 1231,VSH
3033,3033,1360530, 1229,VSI
3034,3034,1526119, 1231,VSTM
3035,3035,740260, 1231,VTR
3036,3036,884219, 1231,VVI
3037,3037,881524, 1231,VVUS
3038,3038,732712, 1231,VZ
3039,3039,943452, 1231,WAB
3040,3040,311094, 1231,WABC
3041,3041,936528, 0930,WAFD
3042,3042,1378718, 2008,WAIR
3043,3043,1212545, 1231,WAL
3044,3044,737468, 1231,WASH
3045,3045,1000697, 1231,WAT
3046,3046,1390844, 1231,WBC
3047,3047,801337, 1231,WBS
3048,3048,929008, 1231,WCC
3049,3049,1279363, 1231,WCG
3050,3050,1318220, 40,WCN
3051,3051,1497770, 1231,WD
3052,3052,106040, 0703,WDC
3053,3053,105132, 0831,WDFC
3054,3054,1052100, 1231,WDR
3055,3055,783325, 1231,WEC
3056,3056,30697, 1229,WEN
3057,3057,793074, 1231,WERN
3058,3058,1423902, 1231,WES
3059,3059,880631, 1231,WETF
3060,3060,1309108, 1231,WEX
3061,3061,106532, 1231,WEYS
3062,3062,72971, 1231,WFC
3063,3063,107687, 0831,WGO
3064,3064,1722684, 1231,WH
3065,3065,106640, 1231,WHR
3066,3066,1169988, 1231,WIFI
3067,3067,850460, 1231,WIRE
3068,3068,1123799, 40,WIT
3069,3069,1370450, 1228,WLDN
3070,3070,1262823, 1231,WLK
3071,3071,1255474, 1231,WLL
3072,3072,823768, 1231,WM
3073,3073,107263, 1231,WMB
3074,3074,1492658, 40,WMGI
3075,3075,1604028, 0331,WMS
3076,3076,104169, 0131,WMT
3077,3077,879526, 1231,WNC
3078,3078,331, 40,WNS
3079,3079,108516, 0531,WOR
3080,3080,1025378, 1231,WPC
3081,3081,806968, 40,WPP
3082,3082,1370416, 40,WPRT
3083,3083,1518832, 1231,WPX
3084,3084,11544, 1231,WRB
3085,3085,104894, 1231,WRE
3086,3086,828916, 1231,WRI
3087,3087,108385, 0331,WRLD
3088,3088,203596, 1231,WSBC
3089,3089,1329517, 1231,WSBF
3090,3090,828944, 1231,WSFS
3091,3091,719955, 0129,WSM
3092,3092,105016, 1231,WSO
3093,3093,1175535, 1231,WSR
3094,3094,105770, 1231,WST
3095,3095,945983, 1231,WSTG
3096,3096,1002135, 0331,WSTL
3097,3097,1166928, 1231,WTBA
3098,3098,1015328, 1231,WTFC
3099,3099,1288403, 1231,WTI
3100,3100,776867, 0,WTM
3101,3101,78128, 1231,WTR
3102,3102,795403, 1231,WTS
3103,3103,1365135, 1231,WU
3104,3104,108312, 0930,WWD
3105,3105,1091907, 1231,WWE
3106,3106,110471, 1228,WWW
3107,3107,106535, 1231,WY
3108,3108,1174922, 1231,WYNN
3109,3109,1034760, 1231,WYY
3110,3110,1163302, 1231,X
3111,3111,1168054, 1231,XEC
3112,3112,72903, 1231,XEL
3113,3113,743988, 0328,XLNX
3114,3114,34088, 1231,XOM
3115,3115,791908, 1231,XOMA
3116,3116,1166003, 1231,XPO
3117,3117,818479, 1231,XRAY
3118,3118,1231, 40,XRX
3119,3119,1524472, 1231,XYL
3120,3120,775368, 1231,Y
3121,3121,1345016, 1231,YELP
3122,3122,7, 40,YNDX
3123,3123,108985, 1231,YORW
3124,3124,904851, 40,YPF
3125,3125,716006, 1231,YRCW
3126,3126,1041061, 1231,YUM
3127,3127,1617640, 1231,Z
3128,3128,1296205, 1231,ZAGG
3129,3129,877212, 1231,ZBRA
3130,3130,917470, 1231,ZEUS
3131,3131,1375151, 1231,ZGNX
3132,3132,109380, 1231,ZION
3133,3133,1107421, 1231,ZIOP
3134,3134,855612, 1231,ZIXI
3135,3135,1439404, 1231,ZNGA
3136,3136,1318008, 0201,ZUMZ
